app_name,task_desc,hash,original_actions,groundtruth_actions,trimmed_actions,correct_actions,total_actions,precision,all_correct,task_completed,prefix_complete,end_correctly,last_action_eval,is_achieved,guardian_actions,action_evals
notes,"export note 'Diary' as file diary.txt, only export the current file content",16551b1c2f19ece35781bdd7ce5d8ec38a88a6d6877a9b4c4d3e8eaf4e71998d,15,4,15,2,15,0.13333333333333333,False,False,0.13333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Export as file""
-ACTION 3: filled a focused textfield that has text ""NewTextNotetest"" with the text ""NewTextNotetest""
-ACTION 4: touched on button that has content-desc ""More options""
-ACTION 5: touched on button that has text ""Export as file""
-ACTION 6: touched on button that has content-desc ""Create a new note""
-ACTION 7: touched on button that has text ""Text note""
-ACTION 8: touched on button that has text ""Checklist""
-ACTION 9: filled a focused textfield that has text ""Label"" with the text ""Diary""
-ACTION 10: touched on button that has text ""OK""
-ACTION 11: touched on button that has content-desc ""More options""
-ACTION 12: touched on button that has text ""Export as file""
-ACTION 13: touched on button that has content-desc ""Open note""
-ACTION 14: touched on button that has text ""Diary""
-ACTION 15: touched on button that has text ""General note""
- ACTION 16: Task completed?
","[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
notes,print 'Diary' as diary.pdf,63b3c162f1c6197c7038e13b4caabfc833374bffa75df6e79c9e141defba53bc,15,4,15,0,15,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Text note""
-ACTION 3: touched on button that has text ""Checklist""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: touched on button that has content-desc ""Open note""
-ACTION 6: touched on button that has text ""Create a new note""
-ACTION 7: touched on button that has text ""Text note""
-ACTION 8: touched on button that has text ""Checklist""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""test""
-ACTION 12: touched on button that has content-desc ""Create a new note""
-ACTION 13: touched on button that has text ""Text note""
-ACTION 14: touched on button that has text ""Checklist""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
notes,set app theme to light and save it,9ec4d898bf75e518459d347bec581eece9e15e848372237f561accdb9dbf3a9c,15,7,15,6,15,0.4,False,False,0.3333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Customize colors""
-ACTION 4: touched on button that has text ""Theme""
-ACTION 5: touched on button that has text ""Light""
-ACTION 6: touched on button that has text ""Theme""
-ACTION 7: touched on button that has text ""White""
-ACTION 8: touched on button that has text ""Theme""
-ACTION 9: touched on button that has text ""Auto light / dark""
-ACTION 10: touched on button that has text ""Theme""
-ACTION 11: touched on button that has text ""System default (Material You)""
-ACTION 12: touched on button that has text ""Theme""
-ACTION 13: touched on button that has text ""Custom""
-ACTION 14: touched on button that has text ""Theme""
-ACTION 15: touched on button that has text ""Dark""
- ACTION 16: Task completed?
","[True, True, True, True, True, False, False, False, False, False, False, False, True, False, False]"
notes,show the nunber of words in the Notes app,f7318e81dc47205b02b427e64e8be15819408c061c0cef2969102ef1269b9dc3,15,3,15,1,15,0.06666666666666667,False,False,0.0,False,False,False,"-ACTION 1: filled a focused textfield that has text ""NewTextNotetestNewTcenteextNotetest"" with the text ""NewTextNotetestNewTcenteextNotetest""
-ACTION 2: touched on button that has text ""Diary""
-ACTION 3: touched on button that has text ""General note""
-ACTION 4: touched on button that has content-desc ""Open note""
-ACTION 5: touched on button that has text ""Text note""
-ACTION 6: filled a focused textfield that has text ""Label"" with the text ""This is a test note for word count.""
-ACTION 7: touched on button that has text ""Checklist""
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: touched on button that has content-desc ""Create a new note""
-ACTION 10: touched on button that has content-desc ""Search""
-ACTION 11: touched on button that has text ""General note""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Rename note""
-ACTION 14: filled a focused textfield that has text ""General note"" with the text ""The quick brown fox jumps over the lazy dog.""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False]"
voicerecorder,Start recording automatically after launching the app,d4a5aef9926ba4403cd6d9a4603678b51dc4de5d7ce28e11a1bde887bc2fa372,14,2,14,0,14,0.0,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has text ""Recorder""
-ACTION 2: touched on button that has resource-id ""toggle_recording_button""
-ACTION 3: touched on button that has text ""Player""
-ACTION 4: touched on button that has content-desc ""Play / Pause""
-ACTION 5: touched on button that has resource-id ""player_progressbar""
-ACTION 6: scrolled
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
voicerecorder,change the theme color to white and save it,5737abc9a448f77a973879097c14b02c15b6525c7c36d22c5ec629a7aba550b9,15,6,15,6,15,0.4,False,False,0.3333333333333333,False,False,False,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Customize colors""
-ACTION 3: touched on button that has text ""Theme""
-ACTION 4: touched on button that has text ""OK""
-ACTION 5: touched on button that has text ""White""
-ACTION 6: touched on button that has text ""Accent color of white theme""
-ACTION 7: filled a focused textfield that has text ""F57C00"" with the text ""#FFFFFF""
-ACTION 8: touched on button that has text ""OK""
-ACTION 9: touched on button that has text ""Theme""
-ACTION 10: touched on button that has text ""Black & White""
-ACTION 11: touched on button that has text ""Accent color of Black & White theme""
-ACTION 12: filled a focused textfield that has text ""F57C00"" with the text ""#ffffff""
-ACTION 13: touched on button that has text ""OK""
-ACTION 14: touched on button that has text ""Theme""
-ACTION 15: touched on button that has text ""Custom""
- ACTION 16: Task completed?
","[True, True, True, True, True, False, False, False, False, False, False, False, False, False, True]"
voicerecorder,hide the recording notification,bd11e69441385f07834b23b32c89d2830e6bdcb19e360641f6541fc137fc528e,16,2,2,0,2,0.0,False,True,0.0,False,False,True,"-ACTION 1: touched on button that has resource-id ""toggle_recording_button""
-ACTION 2: touched on button that has text ""Player""","[False, False]"
voicerecorder,open 'frequently asked questions',dfd4e95e25de79d4b7e720e0b9c928d622bf70606b30550eaa10f94cbc06730b,16,2,2,0,2,0.0,False,True,0.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: pressed ""BACK"" button to navigate back","[False, False]"
voicerecorder,search for 'test1' and click on the 'test1.m4a',96a8c16880220121a4731e61c4bf15c3aaeaeb07cc534274c7f3cbdacfe3186f,14,2,14,1,14,0.07142857142857142,False,False,0.07142857142857142,False,False,False,"-ACTION 1: filled a focused textfield that has text ""Search"" with the text ""test1""
-ACTION 2: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 3: touched on button that has class name ""android.widget.LinearLayout""
-ACTION 4: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 5: filled a focused textfield that has text ""Search"" with the text ""test1""
-ACTION 6: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 7: touched on button that has class name ""android.widget.LinearLayout""
-ACTION 8: touched on button that has content-desc ""Settings""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has content-desc ""About""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: scrolled
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
voicerecorder,set audio source to microphone,4df35b6d2ae8f861b72e4679d5b913eda79167ffdec5e252ee5dbd46b1fa0913,16,3,3,3,3,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Audio source""
-ACTION 3: touched on button that has text ""Microphone""","[True, True, True]"
voicerecorder,set bitrate to 96 kbps,c9fa5c5d777ee30a8826b7f6b41da3857766e1c73464466045563150f57fbe64,15,3,15,1,15,0.06666666666666667,False,False,0.06666666666666667,False,False,False,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Save recordings in""
-ACTION 3: touched on button that has resource-id ""filepicker_fab""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Recordings""
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: touched on button that has text ""Recordings""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has text ""Recordings""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""Recordings""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""Recordings""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
voicerecorder,set extension to mp3,9cf6b86d92700a1d9033f7e37ca413e7ff93b5a8e235ffef9f2349abd8a006bd,16,3,3,3,3,1.0,True,True,1.0,False,False,True,"-ACTION 1: touched on button that has content-desc ""Settings""
-ACTION 2: touched on button that has text ""Extension""
-ACTION 3: touched on button that has text ""mp3""","[True, True, True]"
voicerecorder,use player to play 'test2.m4a',b2e1548f74128da7d7c11b44c13b466786f7fa9edbd0bae28b722dc76b7ec53f,15,2,15,1,15,0.06666666666666667,False,False,0.0,False,False,False,"-ACTION 1: touched on button that has content-desc ""Play / Pause""
-ACTION 2: touched on button that has text ""Recorder""
-ACTION 3: touched on button that has text ""Player""
-ACTION 4: touched on button that has content-desc ""Next""
-ACTION 5: touched on button that has text ""00:00""
-ACTION 6: touched on button that has resource-id ""player_progressbar""
-ACTION 7: touched on button that has text ""00:00""
-ACTION 8: touched on button that has content-desc ""Previous""
-ACTION 9: touched on button that has content-desc ""Settings""
-ACTION 10: touched on button that has class name ""android.widget.ImageButton""
-ACTION 11: touched on button that has content-desc ""About""
-ACTION 12: touched on button that has text ""Frequently asked questions""
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: touched on button that has text ""hello@simplemobiletools.com""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
","[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]"
